Claim is already {0} and cannot be re-reviewed.,Talep zaten {0} durumunda olduğundan yeniden incelenemez.
Claim name is required.,Talep adı zorunludur.
Claim No.,Talep No.
Claim required,Talep gerekli
Claim {0} not found.,{0} talebi bulunamadı.
Claims,Talepler
Class,Sınıf
Classic,
Clear,Temizle
Clear all,Tümünü temizle
Clear filter,Filtreyi kaldır
Clear filters,Filtreleri temizle
Clear filters or select another dashboard period.,Filtreleri temizleyin veya başka bir pano dönemi seçin.
Clear lot filter,Lot filtresini temizle
Clear open reservations,Açık rezervasyonları temizle
Clear search,Aramayı temizle
Cleared,Temizlendi
Cleared Date,Serbest Bırakma Tarihi
Cleared date,Kapanış tarihi
Cleared {0} of {1},{1} içinden {0} temizlendi
Click a line to see suggested matches.,Önerilen eşleşmeleri görmek için bir satıra tıklayın.
Click a status to open exactly those records.,Tam o kayıtları açmak için duruma tıkla.
Click an installment chip to view the contract.,Sözleşmeyi görüntülemek için bir taksit etiketine tıklayın.
Click New Revaluation to preview unrealised FX deltas and post an Exchange Rate Revaluation.,
Click to Activate Scanner,Tarayıcıyı etkinleştirmek için tıklayın
Clock drift tolerance (min),
Close,Kapat
Close & release,
Close & release reserved stock,
Close panel,Paneli kapat
Close Sales Order,
Close this Work Order? This finalizes it.,Bu İş Emri kapatılsın mı? Bu işlem sonlandırır.
Close Visit,Ziyareti kapat
Close visit,Ziyareti kapat
Close Work Order,İş emrini kapat
Closing,Kapanış
Closing Balance,Kapanış Bakiyesi
Closing balance,Kapanış bakiyesi
Closing in,Kapanıyor
Closure,
CMR / Waybill,CMR / Sevk İrsaliyesi
CN Return,CN İade
Cnt / truck,Knt / TIR
Code,Kod
Code does not match expected format,Kod beklenen biçimle eşleşmiyor
Code is required,Kod zorunludur
"Code, name or vendor","Kod, ad veya tedarikçi"
COGS,SMM
Cohort sales,Kohort satışı
Cold chain,Soğuk zincir
Collapse,Daralt
Collapse all,Tümünü daralt
Collapse all groups,Tüm grupları daralt
Collapse Tender navigation,İhale gezintisini daralt
Collect,
Collect payment,
Collecting quotations,Teklif toplanıyor
Collection allocation data is corrupt; cancel manually.,Tahsilat dağıtım verileri bozuk; manuel olarak iptal edin.
Collection progress,
Color,Renk
Column name,Sütun adı
Columns are stages; drag a card to move it,Kolonlar aşamalar; kartı sürükleyerek taşıyın
Comment,Yorum
Comments,Yorumlar
Commerce,Ticaret
Commerce & imports,Ticaret ve ithalat
Commercial Invoice,Ticari fatura
Commercial invoice,Ticari fatura
Commercial Invoice belongs to a different company.,Ticari fatura başka bir şirkete ait.
Commercial invoice created.,Ticari fatura oluşturuldu.
Commercial invoice is unavailable. Reload and try again.,Ticari fatura kullanılamıyor. Sayfayı yenileyip tekrar deneyin.
Commercial invoice line,Ticari fatura satırı
Commercial invoice saved.,Ticari fatura kaydedildi.
Commercial Invoice Total,Ticari fatura toplamı
Commercial invoice {name} deleted.,{name} ticari faturası silindi.
Commercial Invoices,Ticari faturalar
Commercial Invoices — Fulfillment Summary,CI — yerine getirme özeti
Commission,Komisyon
Commission %,Komisyon %
Commission fee,Komisyon ücreti
Commission income account,Komisyon gelir hesabı
Commission kept,Alıkonan komisyon
Commission mode,Komisyon modu
Companies,Şirketler
Company,Şirket
company currency,şirket para birimi
Company default,Şirket varsayılanı
Company email,Şirket e-postası
Company is required for an enabled Payroll Component Map.,
Company is required.,Şirket zorunludur.
company is required.,
Compare proformas,Proforma karşılaştırma
Compare selected,Seçilenleri karşılaştır
Compare supplier quotations,Tedarikçi tekliflerini karşılaştır
Comparing…,Karşılaştırılıyor…
Compensation,
Compensation details are hidden — payroll access required.,
Compensation policy,Ödeme politikası
Complete,Tamamla
complete,tamam
Complete every container packing list before port-transfer readiness.,Liman teslim hazırlığından önce her konteynerin çeki listesini tamamlayın.
Complete GRN,GRN’i tamamla
COMPLETED,Tamamlandı
Completed,Tamamlandı
completed,
Completed (paid),Tamamlandı (ödendi)
Completed visit,Tamamlanan ziyaret
Completion,Tamamlama
Completion date,Tamamlanma tarihi
Completion rate,Tamamlanma oranı
Compliance,Uyumluluk
Compliant,Uygun
Component,Bileşen
Component map {0} not found.,
Component mapping is incomplete. The following quantities have no salary ,
Components,Bileşenler
Compute,Hesapla
Compute the fee to see the BRV breakdown.,BRV dökümünü görmek için ücreti hesaplayın.
computed,hesaplandı
Computed from attendance summaries using the payroll formula. Read-only preview — not the official salary run.,Devam özetlerinden maaş formülüyle hesaplandı. Salt görüntüleme — resmi maaş çalışması değildir.
Computed from the items grid.,Kalem satırlarından hesaplanır.
Computed Pay,Hesaplanan Maaş
Conditions,
Configure Google Drive below first.,
Confirm,Onayla
Confirm (submit) the import order before recording an advance.,
Confirm (submit) this import order? It can no longer be edited here afterwards.,Bu ithalat siparişi onaylansın (kaydedilsin) mı? Sonrasında burada düzenlenemez.
Confirm finish,Bitişi onayla
Confirm import order,İthalat siparişini onayla
Confirm restore test,Geri yükleme testini onaylayın
Confirm Submit,Onayla ve gönder
Confirm waiver,Muafiyeti onayla
Confirmed,Onaylandı
CONFIRMED,Onaylı
Conflict,Çakışma
Conflicts,Çakışmalar
Connector,Bağlayıcı
Consolidated View,Konsolide görünüm
Construction,İnşaat
Consumed,Tüketildi
Consumed materials,Tüketilen malzemeler
cont.,kont.
Contact,İletişim
Contacted,İletişim Kuruldu
Container,Konteyner
Container / Truck #,Konteyner / Tır No
Container cost ledger,Konteyner maliyet defteri
Container Cost Line,Konteyner Maliyet Satırı
Container created and linked.,Konteyner oluşturuldu ve bağlandı.
Container created.,Konteyner oluşturuldu.
Container linked.,Konteyner bağlandı.
Container Number,Konteyner Numarası
Container number,Konteyner numarası
Container or CI number… ⌘K,Konteyner veya TF numarası… ⌘K
Container packing lists must be complete and reconciled before the first Truck Receipt can be submitted.,İlk araç kabulü onaylanmadan önce konteyner çeki listeleri eksiksiz ve mutabık olmalıdır.
Container saved.,Konteyner kaydedildi.
Container Size,Konteyner Boyutu
Container Type,Konteyner Tipi
Container unlinked.,Konteyner bağlantısı kaldırıldı.
Containers,Konteynerler
Containers advanced.,Konteynerler ilerletildi.
Containers could not be advanced.,Konteynerler ilerletilemedi.
Containers do not match the invoice voyage status.,Konteynerler faturanın sefer durumuyla uyuşmuyor.
Containers in transit,Yoldaki konteynerler
Contents,İçerik
Contract,Sözleşme
contract,sözleşme
Contract & execution,Sözleşme & yürütme
Contract (SO opened),Sözleşme (SO açıldı)
Contract board,Sözleşme panosu
Contract detail,Sözleşme detayı
Contract line,Sözleşme satırı
Contract total,Sözleşme toplamı
Contract value,Sözleşme değeri
Contract Value,Sözleşme Değeri
contracted,sözleşmeli
Contracts,Sözleşmeler
Contracts for this shipment,Bu sevkiyatın sözleşmeleri
Control Tower,Kontrol Merkezi
conversion,geçiş
Conversion funnel,Dönüşüm hunisi
Conversion funnel — last {days} days,Dönüşüm hunisi — son {days} gün
Conversion funnel — old vs new,Dönüşüm hunisi — eski ve yeni
Conversion rate for USD to UZS cannot be less than 1000 (got {0}).,
Conversion rate {0} is outside the allowed CBU tolerance band (+/-20%) for {1} to {2}. ,
Convert to customer,Müşteriye dönüştür
Convert to Invoice,Faturaya dönüştür
Convert to Purchase Invoice,Alış Faturasına dönüştür
Cooler,Soğutucu
Copy failed.,Kopyalanamadı.
Copy message,Mesajı kopyala
Copy reminder,Hatırlatmayı kopyala
Correction approved.,
Correction locked,
Correction rejected.,
Correction request name is required.,
correction_date is required.,
correction_type is required.,
Corrections,
Corrections to approve,
Corridor,Koridor
Corridor / Memo,Koridor / Not
Cost,Maliyet
Cost / kg,Maliyet / kg
Cost Centre,
Cost centre,
Cost Component,Maliyet Bileşeni
Cost component,Maliyet kalemi
Cost figures are hidden — ask an imports manager or accountant for landed-cost visibility.,Maliyet tutarları gizli — indirilmiş maliyet erişimi için ithalat yöneticisine veya muhasebeciye başvurun.
Cost ledger,Maliyet defteri
Cost Lines,Maliyet Satırları
Cost lines,Maliyet kalemleri
Cost must be positive.,Maliyet pozitif olmalıdır.
Cost total,Toplam maliyet
Costed Net Weight,Maliyetlenen Net Ağırlık
Costs after dividends (office…),Temettü sonrası masraflar (ofis…)
Could not accrue salary.,Maaş tahakkuk ettirilemedi.
Could not add holiday.,Tatil eklenemedi.
Could not add stage.,Aşama eklenemedi.
Could not add the veterinary certificate.,Veteriner sertifikası eklenemedi.
Could not apply the category.,Kategori uygulanamadı.
Could not approve sourcing decision.,Tedarik kararı onaylanamadı.
Could not approve the certificate.,Sertifika onaylanamadı.
Could not assign proformas.,Proformalar atanamadı.
Could not assign.,Atanamadı.
Could not attach document.,Belge eklenemedi.
Could not attach quotation.,Teklif bağlanamadı.
Could not check payment status.,Ödeme durumu kontrol edilemedi.
Could not check what depends on this invoice.,Bu faturaya neyin bağlı olduğu kontrol edilemedi.
Could not check what depends on this proforma.,Bu proformaya neyin bağlı olduğu kontrol edilemedi.
Could not compare the proformas.,Proformalar karşılaştırılamadı.
Could not compute the customs fee.,Gümrük ücreti hesaplanamadı.
Could not confirm the import order.,İthalat siparişi onaylanamadı.
Could not create contract.,Sözleşme oluşturulamadı.
Could not create RFQ.,Teklif talebi oluşturulamadı.
Could not create the GRN.,Mal kabul belgesi oluşturulamadı.
Could not create the PI group.,PI grubu oluşturulamadı.
Could not create the Purchase Invoice.,Alış Faturası oluşturulamadı.
Could not create the transaction.,İşlem oluşturulamadı.
Could not create the voucher.,Fiş oluşturulamadı.
Could not delete category.,Kategori silinemedi.
Could not delete the commercial invoice.,Ticari fatura silinemedi.
Could not delete the PI group.,PI grubu silinemedi.
Could not delete the proforma.,Proforma silinemedi.
Could not delete the tender.,Tender silinemedi.
Could not delete the vendor category.,Kategori silinemedi.
Could not detach quotation.,Teklifin lot bağlantısı kaldırılamadı.
Could not discard the draft.,Taslak silinemedi.
Could not fetch available PI lines.,Mevcut proforma satırları alınamadı.
Could not link lot,Lot bağlanamadı
Could not link the proforma.,Proforma bağlanamadı.
Could not load bid pricing.,Fiyatlandırma yüklenemedi.
Could not load categories.,Kategoriler yüklenemedi.
Could not load category items.,Kategori kalemleri yüklenemedi.
Could not load data health.,Veri sağlığı yüklenemedi.
Could not load documents.,Belgeler yüklenemedi.
Could not load employee finances.,Çalışan finansı yüklenemedi.
Could not load landed charges.,Masraflar yüklenemedi.
Could not load quotations.,Teklifler yüklenemedi.
Could not load repost status.,Durum yüklenemedi.
Could not load requests for quotation.,Teklif talepleri yüklenemedi.
Could not load tender board,İhale panosu yüklenemedi
Could not load Tender CRM.,İhale CRM yüklenemedi.
Could not load tender intake.,Tender verisi yüklenemedi.
Could not load tender lots.,İhale kalemleri yüklenemedi.
Could not load tenders.,İhaleler yüklenemedi.
Could not load the board.,Pano yüklenemedi.
Could not load the customs queue.,Gümrük kuyruğu yüklenemedi.
Could not load the deviation report.,Sapma raporu yüklenemedi.
Could not load the director board.,Direktör paneli yüklenemedi.
Could not load the entry.,Kayıt yüklenemedi.
Could not load the HR overview.,İK genel bakışı yüklenemedi.
Could not load the imports flow.,İthalat akışı yüklenemedi.
Could not load the logistics board.,Lojistik paneli yüklenemedi.
Could not load the PO board.,PO panosu yüklenemedi.
Could not load the process flow.,Süreç akışı yüklenemedi.
Could not load the request for quotation.,Teklif talebi yüklenemedi.
Could not load the tender funnel.,Huni yüklenemedi.
Could not load the tender's items.,Tender kalemleri yüklenemedi.
Could not load the UZEX lot.,UZEX lotu yüklenemedi.
Could not load unmatched users.,Eşleşmemiş kullanıcılar yüklenemedi.
Could not load your tenders.,Tenderleriniz yüklenemedi.
Could not prepare the document for Didox.,
Could not prepare the package.,Paket hazırlanamadı.
Could not preview the conversion.,Önizleme yüklenemedi.
Could not re-book the invoice.,Fatura yeniden kaydedilemedi.
Could not read a lot number from: {0},
Could not read backup file: {0},
Could not read the document.,Belge okunamadı.
Could not read the uploaded file.,
Could not read your location.,Konumunuz okunamadı.
Could not record the advance.,Avans kaydedilemedi.
Could not record the sending.,Gönderim kaydedilemedi.
Could not refresh expected quantities.,Beklenen miktarlar yenilenemedi.
Could not reject the certificate.,Sertifika reddedilemedi.
Could not remove document.,Belge kaldırılamadı.
Could not resolve a customer for this deal.,
Could not resolve payroll period: {0},
Could not save bid pricing.,Fiyatlandırma kaydedilemedi.
Could not save category.,Kategori kaydedilemedi.
Could not save landed charges.,Masraflar kaydedilemedi.
Could not save period.,Dönem kaydedilemedi.
Could not save sourcing decision.,Tedarik kararı kaydedilemedi.
Could not save tender,İhale kaydedilemedi
Could not save tender intake.,İhale girişi kaydedilemedi.
Could not save the PI group.,PI grubu kaydedilemedi.
Could not save the draft.,Taslak kaydedilemedi.
Could not save the proforma.,Proforma kaydedilemedi.
Could not save the quotation.,Teklif kaydedilemedi.
Could not save the vendor category.,Kategori kaydedilemedi.
Could not sign out. Please try again.,Çıkış yapılamadı. Lütfen tekrar deneyin.
Could not start setup.,Kurulum başlatılamadı.
Could not start the online payment.,Çevrimiçi ödeme başlatılamadı.
Could not start the processor.,İşlemci başlatılamadı.
Could not submit quotation.,Teklif gönderilemedi.
Could not submit the GRN checklist.,GRN kontrol listesi gönderilemedi.
Could not submit the quotation.,Teklif gönderilemedi.
Could not unlink the proforma.,Proforma bağlantısı kaldırılamadı.
Could not update the certificate.,Sertifika güncellenemedi.
Could not update the cost line.,Maliyet satırı güncellenemedi.
"Could not value {0} in {1}: no known exchange rate, so it is excluded from the voucher.","{1} para birimindeki {0} değerlenemedi: bilinen bir döviz kuru yok, bu nedenle fişe dâhil edilmedi."
Could not waive document.,Belge muaf tutulamadı.
Couldn't work out the cash amount to pay — check the exchange rate and the paying account.,
Count,Adet
Count:,Adet:
Counted qty,Sayılan miktar
Counterparty,Karşı taraf
Countries,Ülkeler
Country,Ülke
Country of Origin,Menşe Ülke
Coverage,Kapsam
Covered,Kapsamda
Create,Oluştur
Create & select,Oluştur ve seç
Create / edit customers,Müşteri oluştur / düzenle
Create / edit suppliers,Tedarikçi oluştur / düzenle
Create a Bill of Materials to define what raw materials go into a finished good.,Mamul ürüne giren hammaddeleri tanımlamak için bir Malzeme Listesi oluşturun.
Create a draft Landed Cost Voucher from the previewed components? An accountant must review and submit it in the books.,Önizlenen bileşenlerden bir taslak Varış Maliyeti Fişi oluşturulsun mu? Bir muhasebeci gözden geçirip defterlerde onaylamalıdır.
Create a new Sales Order for this customer to begin.,
Create a plan to start tracking campaign budget and ROI.,Kampanya bütçesini ve yatırım getirisini takip etmeye başlamak için bir plan oluşturun.
Create a Work Order to plan and track production runs against a BOM.,BOM'a karşı üretim çalışmalarını planlamak ve izlemek için bir İş Emri oluşturun.
Create an active leaf warehouse before viewing item stock status.,
"Create an attendance rule set to define late fees, overtime, and night shift premiums.",
create and submit,
Create Bill,Fatura oluştur
Create CI,CI oluştur
Create contract,Sözleşme oluştur
Create credit note,Alacak notu oluştur
Create debit note,
Create draft,Taslak oluştur
Create draft invoice,Taslak fatura oluştur
Create Draft Purchase Invoice,Taslak satın alma faturası oluştur
Create draft Purchase Invoice?,Taslak satın alma faturası oluşturulsun mu?
Create draft RFQ,Taslak RFQ oluştur
Create first order,
Create GRN,Mal kabul belgesi oluştur
Create Invoice,Fatura Oluştur
Create Landed Cost Voucher,Varış maliyeti fişi oluştur
Create Material Issue,Malzeme çıkışı oluştur
Create outlets to start planning routes and visits.,Rotaları ve ziyaretleri planlamaya başlamak için satış noktaları oluşturun.
Create payments / journals,Ödeme / yevmiye oluştur
Create Plan,Plan Oluştur
Create receipt,Mal kabulü oluştur
Create Request for Quotation (RFQ),Teklif Talebi (RFQ) Oluştur
Create Sales Invoice,Satış faturası oluştur
Create Scheme,Şema Oluştur
Create Tender Master,Ana İhale Oluştur
Create Ticket,Talep oluştur
Create voucher,Fiş oluştur
Create your first customer to start invoicing.,Fatura kesmeye başlamak için ilk müşterinizi oluşturun.
Create your first deal or adjust the search filters.,İlk anlaşmanızı oluşturun veya filtreleri düzenleyin.
Create your first item to start tracking stock and price lists.,Stok ve fiyat listelerini takip etmeye başlamak için ilk kaleминizi oluşturun.
Create your first lead or adjust the search filters.,İlk potansiyelinizi oluşturun veya filtreleri düzenleyin.
Create your first PI group to bundle proformas together.,Proformaları gruplamak için ilk PI grubunuzu oluşturun.
Create your first process to model business workflows.,İş akışlarını modellemek için ilk sürecinizi oluşturun.
Create your first proforma invoice.,İlk proforma faturanızı oluşturun.
Create your first vendor category.,İlk tedarikçi kategorinizi oluşturun.
Created,Oluşturuldu
Created {n} payment(s): {names},{n} ödeme oluşturuldu: {names}
Creates a draft Journal Entry — review and submit it from the ledger.,Taslak yevmiye oluşturur — defterden inceleyip onaylayın.
"Creates a stock item; if qty and cost are given, an opening stock receipt is posted.",Stok ürünü oluşturur; adet ve maliyet verilirse açılış stok girişi yapılır.
Creates DRAFT Payment Entry for bank account.,Banka hesabı için taslak Payment Entry oluşturur.
Creates DRAFT Payment Entry for cash desk/safe.,Kasa için taslak Payment Entry oluşturur.
Creates Maintenance Visit,Bakım ziyareti oluşturur
Credit,Alacak
Credit Limit,Kredi Limiti
Credit note for,İçin alacak notu
Credit notes:,Alacak notları:
Credit Terms (days),Kredi vadesi (gün)
Critical,Kritik
critical,kritik
Critical conflicts,Kritik çakışmalar
CRM,CRM
CRM Report,CRM raporu
Cross-Border Transport,Sınır Ötesi Nakliye
CROSSED_BORDER,Sınırı geçti
CSV,CSV
Cumulative,Kümülatif
Cumulative %,Kümülatif %
Cumulative After Record:,İşlem Sonrası Kümülatif:
Currency,Para Birimi
Currency Exchange as of {date},{date} tarihli döviz kuru
Currency risk (foreign purchase),Kur riski (yabancı alım)
Current AR balance per customer — click a row to see the ledger behind the balance.,
Current AR balance per customer — ties to the Customer Center.,Müşteri başına güncel alacak — Müşteri Merkezi ile eşleşir.
Current portfolio,Mevcut portföy
Current Return,
Current Sale,
Current total,Güncel toplam
"Current — bar funnel, Modernist layer","Güncel — bar huni, Modernist katmanı"
Custom,
Custom allowances,
Customer,Müşteri
Customer / Buyer,Müşteri / Alıcı
Customer ABC analysis,Müşteri ABC analizi
Customer Balance Summary,Müşteri Bakiye Özeti
Customer credit,
customer credit,
Customer deleted.,Müşteri silindi.
Customer group,Müşteri grubu
Customer ID,Müşteri ID
Customer invoices,
Customer is required.,Müşteri zorunludur.
Customer name,Müşteri adı
Customer name is required.,Müşteri adı zorunludur.
Customer outstanding balances grouped by Contract and currency.,Müşteri bakiyeleri sözleşme ve para birimine göre gruplanır.
Customer receivables grouped by aging buckets.,
"Customer, item, trend, and salesperson reports from submitted invoices.",
Customers,Müşteriler
Customs,Gümrük
Customs charges,Gümrük masrafları
Customs clearance,Gümrük işlemi
Customs Clearance Date,Gümrük İşlemleri Tarihi
Customs Clearance Fee,Gümrük İşlem Ücreti
Customs clearance fee,Gümrükleme ücreti
Customs Declaration,Gümrük Beyannamesi
Customs declaration,Gümrük beyannamesi
Customs Declaration (GTD),Gümrük Beyannamesi (GTD)
Customs Declaration Line,Gümrük Beyannamesi Satırı
Customs declaration {0} is not cleared.,{0} gümrük beyannamesi kapatılmamış.
Customs declaration {name} exists — an official declaration is never deleted from here.,{name} gümrük beyannamesi mevcut — resmî bir beyanname buradan asla silinmez.
Customs Declarations,
Customs declarations,Gümrük beyannameleri
Customs declarations pending,Bekleyen gümrük beyannameleri
Customs Duty & Tariff,Gümrük Vergisi ve Harçlar
Customs fee applied.,Gümrük ücreti uygulandı.
Customs Fee Multiplier,Gümrük Ücreti Çarpanı
Customs Fee Override (UZS),Gümrük Ücreti Geçersiz Kılma (UZS)
Customs Office,Gümrük İdaresi
Customs office,Gümrük ofisi
Customs queue,Gümrük kuyruğu
Customs value (CIF),Gümrük değeri (CIF)
Customs Value (USD),Gümrük Değeri (USD)
Customs value (USD),Gümrük değeri (USD)
Customs Value (UZS),Gümrük Değeri (UZS)
Customs value (UZS),Gümrük değeri (UZS)
Customs workload,Gümrük iş yükü
Cut Off,Son Teslim (cut-off)
Cut-off,Son tarih
d,gün
d late,gün geç
Daily,Günlük
Daily attendance records and employee presence checks.,
Daily auto-backup,Günlük otomatik yedek
Daily cap (UZS),
Daily in/out KPI,Günlük giriş/çıkış KPI
Daily work plan,Bugünkü iş planı
Damaged boxes,Hasarlı kutular
Dashboard,Gösterge Paneli
Dashed,Kesikli
Data,Veri
Data health,Veri sağlığı
Database,Veritabanı
Date,Tarih
Date / ETA,Tarih / ETA
Date basis,Tarih esası
Date of birth,Doğum tarihi
Date of birth is required.,Doğum tarihi zorunludur.
Date of joining,İşe başlama tarihi
Date Range,Tarih aralığı
date_str and hire_date are required.,
Dates,Tarihler
Day,
day,gün
Day of Week,Haftanın Günü
Days,Günler
days,gün
Days cannot be negative.,
Days is unreasonably large.,
days late,gün gecikme
Days left,Kalan gün
days left,gün kaldı
Days of cover,Kapsama günü
Deadline,Son tarih
Deadline control,Süre kontrolü
Deadline near,Süre yaklaşıyor
deadline risk,süre riski
Deadline Risk,Son Tarih Riski
Deadline risk — act now,Süre riski — hemen bak
Deal has no organization or name to create a customer from.,
"Deal no, buyer, lot…","Anlaşma no, müşteri, lot…"
Deal Owner,Anlaşma Sahibi
Deal pipeline,Anlaşma hattı
Deal Value,Anlaşma Değeri
Deals,Anlaşmalar
deals,anlaşma
Debit,Borç
Debit note for,
Debit notes:,
Decided but sourcing never started — not one quotation was collected.,Karar alındı ama sourcing başlamadı — tek teklif bile toplanmadı.
"Decided to go, and not one supplier quotation has been collected.",GO kararı verildi ama tek bir tedarikçi teklifi bile toplanmadı.
Decision,Karar
Decision box,Karar / onay kutusu
decision is yours,karar sende
Decisions are waiting on you,Karar sende bekliyor
Declarant,Deklarant
Declaration,Beyanname
Declaration created.,Beyanname oluşturuldu.
Declaration Date,Beyanname Tarihi
Declaration date,Beyanname tarihi
Declaration Document,Beyanname Belgesi
Declaration lines,Beyanname satırları
Declaration saved.,Beyanname kaydedildi.
Declared,Beyan edildi
Declared value (USD),Beyan edilen değer (USD)
Decrease,Azalt
Deducted from worked time daily.,
Deducted per each step interval of lateness.,
Deduction exceeds the outstanding advance balance.,"Kesinti, kalan avans bakiyesini aşıyor."
Deduction {0} exceeds the outstanding advance balance {1}.,
Deductions,Kesintiler
Default,Varsayılan
default,
Default Bank Account,Varsayılan Banka Hesabı
Default Cash Account,Varsayılan Kasa Hesabı
Default currency,Varsayılan para birimi
Default Exchange Gain/Loss Account is missing for company {0}. ,
Default price list,Varsayılan fiyat listesi
Default rate,Varsayılan kur
Default Route,Varsayılan Rota
Default Warehouse,Varsayılan Depo
Define promotions that field users can apply during visits.,Saha kullanıcılarının ziyaretler sırasında uygulayabileceği promosyonları tanımlayın.
Define routes so field users know which outlets to visit each day.,Saha kullanıcılarının her gün hangi satış noktalarını ziyaret edeceğini bilmesi için rotaları tanımlayın.
Delayed,Gecikmiş
Delete,Sil
Delete blocked,
Delete cashier?,Kasiyer silinsin mi?
Delete category,Kategoriyi sil
Delete category?,Kategori silinsin mi?
Delete commercial invoice,Ticari faturayı sil
Delete Customer,Müşteriyi sil
Delete customer,Müşteriyi sil
Delete deal?,
Delete document?,
Delete draft,
Delete draft bill {name}? This cannot be undone.,{name} taslak faturası silinsin mi? Bu geri alınamaz.
Delete Draft Entry,
Delete draft entry?,Taslak silinsin mi?
Delete Draft Transfer,
Delete failed.,Silme başarısız oldu.
Delete group,Grubu sil
Delete invoice {name}?,{name} faturası silinsin mi?
Delete lead?,
Delete mapping,
Delete order {name}? This cannot be undone.,{name} siparişi silinsin mi? Bu işlem geri alınamaz.
Delete permanently,Kalıcı olarak sil
Delete PI Group,PI grubunu sil
Delete process?,
Delete proforma,Proformayı sil
Delete stage?,Aşama silinsin mi?
Delete Supplier,Tedarikçiyi sil
Delete supplier,Tedarikçiyi sil
Delete tender?,Tender silinsin mi?
Delete this commercial invoice?,Bu ticari fatura silinsin mi?
Delete this deal?,Bu anlaşmayı silinsin mi?
Delete this draft entry?,
Delete this draft transfer?,
Delete this lead?,Bu potansiyeli silinsin mi?
Delete this process?,Bu süreç silinsin mi?
Delete this proforma?,Bu proforma silinsin mi?
"Delete this tender deal? Deletion is refused while quotations, RFQs or orders reference it.","Bu tender silinsin mi? Teklifler, RFQ'lar veya siparişler referans gösteriyorsa silme reddedilir."
Delete Vendor Category,Kategoriyi sil
deleted,silinir
Deleting shows everything that depends on this invoice before anything is removed.,"Silme, hiçbir şey kaldırılmadan önce bu faturaya bağlı her şeyi gösterir."
Deleting shows everything that depends on this proforma before anything is removed.,"Silme, hiçbir şey kaldırılmadan önce bu proformaya bağlı her şeyi gösterir."
Deleting…,Siliniyor…
Deliv,Teslim
Deliver,Teslim Et
Delivered,Teslim Edildi
Delivered total,Toplam teslim maliyeti
DELIVERED_TO_UZBEKISTAN,Özbekistan'a teslim edildi
Delivery,Teslim
Delivery / service,Teslimat / hizmet
Delivery and notes,Teslim ve notlar
Delivery Date,Teslim Tarihi
Delivery date,Teslimat tarihi
Delivery deadline,Teslim süresi
Delivery Location,Teslim Yeri
Delivery location,Teslimat yeri
Delivery Note,İrsaliye
delivery or collection still running,teslim veya tahsilat devam ediyor
Delta,
DEPARTED_IRAN,İran'dan ayrıldı
Department,Departman
department,bölüm
Departure,Kalkış
Departure Date,Kalkış Tarihi
Departure override,Çıkış istisnası
Departure override reason,Çıkış istisnası gerekçesi
Departure released by override: {0},Çıkış istisna ile serbest bırakıldı: {0}
Deposit,Yatırma
Deposit to,Yatırılacak hesap
depts,bölüm
derived from child lots,alt lotlardan türetilmiş
Describe the problem…,Sorunu açıklayın…
Description,Açıklama
Deselect All,Tümünü kaldır
Designation,Unvan
designation,pozisyon
Desk access,Desk erişimi
Destination,Varış
Destination Warehouse,Hedef Depo
Destination warehouse,Hedef depo
Detach from this lot,Bu lottan bağını kaldır
Details,Ayrıntılar
Deviating lines,Sapan satırlar
Deviation from BOM,BOM'dan sapma
Device,
Device created.,
Device late (min),
Device mapping,
Device name,
Device name is required.,
Device name or branch…,
Device updated.,
Device user,
Device user ID,
Device user ID is required.,
device_name is required.,
device_user_id is required.,
Didox,
Didox may reject this document — missing data:,
Diff,Fark
diff,fark
Difference,Fark
Difference kg,Fark kg
Differences only,Sadece farklar
Differs,Farklı
"Digits only, e.g. 48654899","Yalnızca rakamlar, örn. 48654899"
Dimensional Sales Lines,Ölçülü satış satırları
Direct credit note,
Direct Invoicing,Doğrudan faturalama
direct link,doğrudan bağlantı
Direct sales return,
Direct stock updates via Sales Invoice are disabled by company policy. ,
Direction,Yön
Directions,Yol tarifi
Director board,Direktör paneli
Disable,Devre Dışı Bırak
Disable account?,Hesap devre dışı bırakılsın mı?
Disabled,Pasif
Disc,İndirim
Disc %,İndirim %
Discard,Kaydetme
Discard unsaved changes?,Kaydedilmemiş değişiklikler silinsin mi?
DISCHARGED,Boşaltıldı
Discard draft,Taslağı sil
Discipline,Disiplin
Discount,İndirim
Discount %,İskonto %
Discount column,İskonto sütunu
Discrepancies Report →,Farklar raporu →
Dismiss,Kapat
Dispatched,Sevk edildi
Display Name,Görünen ad
Distribute oldest-first,Eskiden yeniye dağıt
Distributor,Distribütör
Distributor claims will appear here once submitted.,Distribütör talepleri gönderildikten sonra burada görünecektir.
District,
Dividend tax,Temettü vergisi
Dividends,Temettü
DN,DN
Doc #,Belge №
Doc Center,Belge Merkezi
Docs,Belge
docs,belge
Docs (customs),Belge (gümrük)
Docs amount,Belge tutarı
docs match,belge eşit
docs missing,eksik belge
Docs only,Yalnız docs
Docs Only,Yalnızca Evrak
Docs portion,Belge kısmı
Docs price,Docs fiyatı
Docs Price,Belge fiyatı
Docs price differs from PI ({prices}),Belge fiyatı PI'dan farklı ({prices})
Docs rate,Belge fiyatı
Docs Total,Belge toplamı
Docs total,Belge toplamı
Docs-price mismatches,Belge fiyatı uyuşmazlıkları
DocType,DocType
