ahead of the invoice,ahead of the invoice
Alerts,Alerts
All,All
All attendance exceptions have been resolved or ignored.,All attendance exceptions have been resolved or ignored.
All categories,All categories
All companies,All companies
All computed allocation amounts were zero.,All computed allocation amounts were zero.
All cost centres,All cost centres
All coverage,All coverage
All current production runs are fully staged or inactive.,All current production runs are fully staged or inactive.
All customers,All customers
All departments,All departments
All devices,All devices
All directions,All directions
All documents,All documents
All expenses are billed.,All expenses are billed.
All fiscal years,All fiscal years
All groups,All groups
All Groups,All Groups
All invoices are settled as of {date}.,All invoices are settled as of {date}.
All item groups,All item groups
All items,All items
All items above reorder level.,All items above reorder level.
All items are above their warehouse reorder thresholds — nice work.,All items are above their warehouse reorder thresholds — nice work.
All items in this view are up to date.,All items in this view are up to date.
All levels,All levels
All object types,All object types
All PI groups,All PI groups
All PI Groups,All PI Groups
All PI links,All PI links
All promo plans,All promo plans
All records,All records
All Reports,All Reports
all reservable,all reservable
All sales invoices for this company are fully paid.,All sales invoices for this company are fully paid.
All service people,All service people
All statuses,All statuses
All suppliers,All suppliers
All technicians,All technicians
All tenders,All tenders
All territories,All territories
All three accounts are required.,All three accounts are required.
All time,All time
All Transporters,All Transporters
All types,All types
All variance,All variance
All vendors,All vendors
All vouchers,All vouchers
All warehouses,All warehouses
All {0} employee summaries are clean — no unresolved exceptions.,All {0} employee summaries are clean — no unresolved exceptions.
Allocate against,Allocate against
Allocate boxes,Allocate boxes
Allocated,Allocated
Allocated (kg),Allocated (kg)
Allocated against,Allocated against
Allocated amount,Allocated amount
Allocated amount must be greater than zero.,Allocated amount must be greater than zero.
Allocated costs (UZS/kg),Allocated costs (UZS/kg)
Allocated costs come from this invoice's container cost lines and recorded import expenses — the columns are empty until those exist.,Allocated costs come from this invoice's container cost lines and recorded import expenses — the columns are empty until those exist.
Allocated Deposit Amount,Allocated Deposit Amount
Allocated on PI,Allocated on PI
Allocation,Allocation
Allocation amounts must be greater than zero.,Allocation amounts must be greater than zero.
Allocation exceeds the unreconciled amount on this transaction.,Allocation exceeds the unreconciled amount on this transaction.
Allocation preview,Allocation preview
Allow stale exchange rates,Allow stale exchange rates
Allowance name,Allowance name
Allowances,Allowances
Allowances are hidden — payroll access required.,Allowances are hidden — payroll access required.
Allowed users,Allowed users
Already accrued for this month.,Already accrued for this month.
Already shipped as,Already shipped as
Already Transferred,Already Transferred
Also delete the linked records,Also delete the linked records
Ambiguous,Ambiguous
all time,all time
ambiguous,ambiguous
AMC,AMC
Amend,Amend
Amend (new draft),Amend (new draft)
Amend expense,Amend expense
Amend failed.,Amend failed.
Amend of,Amend of
Amend transfer,Amend transfer
Amending,Amending
Amendment created.,Amendment created.
Amount,Amount
Amount & Payment,Amount & Payment
Amount (UZS),Amount (UZS)
Amount exceeds outstanding ({amount}).,Amount exceeds outstanding ({amount}).
Amount exceeds the available balance.,Amount exceeds the available balance.
Amount in {0},Amount in {0}
Amount must be greater than zero.,Amount must be greater than zero.
Amount must be positive.,Amount must be positive.
Amount paid,Amount paid
Amount received,Amount received
Amount sent,Amount sent
Amount to transfer,Amount to transfer
Amounts,Amounts
"Amounts are listed per currency and never summed. Both filters narrow the scorecards, the queue counts and the queue rows together.","Amounts are listed per currency and never summed. Both filters narrow the scorecards, the queue counts and the queue rows together."
Amounts in,Amounts in
Amounts in company currency,Amounts in company currency
An allocated invoice does not belong to this customer chain.,An allocated invoice does not belong to this customer chain.
An allocation exceeds the invoice's outstanding amount.,An allocation exceeds the invoice's outstanding amount.
An expense category is required.,An expense category is required.
Analytics,Analytics
Anchor DAY hours (h),Anchor DAY hours (h)
Anchor LIGHT hours (h),Anchor LIGHT hours (h)
Anchor NIGHT hours (h),Anchor NIGHT hours (h)
Anchor OFFICE hours (h),Anchor OFFICE hours (h)
Animated,Animated
Aniqlangan,Identified
Answered,Answered
Any,Any
Any vendor,Any vendor
AP Aging,AP Aging
API base URL,API base URL
Applied,Applied
Applied corrections are locked. Cannot change: {0},Applied corrections are locked. Cannot change: {0}
Applied to,Applied to
Apply,Apply
Apply role template,Apply role template
approval assigned to you,approval assigned to you
Approval level {0} has not been completed yet.,Approval level {0} has not been completed yet.
Approval request name is required.,Approval request name is required.
Approval required,Approval required
Approval requires Director view,Approval requires Director view
Approvals,Approvals
Approve,Approve
Approve & post,Approve & post
Approve and post,Approve and post
Approve and submit,Approve and submit
Approve correction,Approve correction
Approve decision,Approve decision
Approve Leave?,Approve Leave?
Approve level {0},Approve level {0}
Approve payments,Approve payments
Approve this correction request? The change will be queued for payroll.,Approve this correction request? The change will be queued for payroll.
Approve this leave request?,Approve this leave request?
Approved,Approved
Approved and posted.,Approved and posted.
Approved at,Approved at
Approved by,Approved by
Approving…,Approving…
Approx. at current valuation rate,Approx. at current valuation rate
APR,APR
AR Aging,AR Aging
ARCA,ARCA
ARCA Payment Events,ARCA Payment Events
Are you sure you want to cancel this document? This action is irreversible.,Are you sure you want to cancel this document? This action is irreversible.
Are you sure you want to delete this draft? This cannot be undone.,Are you sure you want to delete this draft? This cannot be undone.
Are you sure you want to submit this document? This will finalize transactions.,Are you sure you want to submit this document? This will finalize transactions.
Arrival,Arrival
Arrival date,Arrival date
Arrival time,Arrival time
ARRIVED,ARRIVED
ARRIVED_AT_IRAN,ARRIVED_AT_IRAN
Artifacts,Artifacts
As of,As of
Asl Belgisi,Asl Belgisi
Asl Belgisi Code,Asl Belgisi Code
Asl Belgisi — Stock Entries pending scan,Asl Belgisi — Stock Entries pending scan
Asset,Asset
Asset lines,Asset lines
Asset purchase,Asset purchase
Asset Tag,Asset Tag
Asset Tag and Category are required.,Asset Tag and Category are required.
Assets,Assets
Assign operator,Assign operator
Assign PIs,Assign PIs
Assign PIs to,Assign PIs to
Assign technician,Assign technician
Assign to sourcing,Assign to sourcing
Assigned Field User,Assigned Field User
Assigned Technician,Assigned Technician
Assigned tenders,Assigned tenders
Assigned to,Assigned to
Assigned.,Assigned.
Assignment initializes document center,Assignment initializes document center
At Destination,At Destination
at least {min} quotations from {countries} countries,at least {min} quotations from {countries} countries
At least one counted item line is required.,At least one counted item line is required.
At least one item is required.,At least one item is required.
At least one received item line is required.,At least one received item line is required.
At least one visit purpose is required.,At least one visit purpose is required.
At least one voucher is required.,At least one voucher is required.
At least two account lines are required.,At least two account lines are required.
At risk,At risk
at risk or expired,at risk or expired
At the edge,At the edge
At-risk,At-risk
AT_BORDER,AT_BORDER
ATA,ATA
Atama belge merkezini başlatır,Assignment initializes the document center
ATD,ATD
Attach file,Attach file
Attach to this lot,Attach to this lot
Attached,Attached
Attached files / Waiver,Attached files / Waiver
Attendance,Attendance
Attendance Dashboard,Attendance Dashboard
Attendance edits are open — no hard lock set.,Attendance edits are open — no hard lock set.
Attendance exceptions,Attendance exceptions
Attendance on/before,Attendance on/before
Attendance Rule Sets,Attendance Rule Sets
Attendance Simulator,Attendance Simulator
Attendance summary,Attendance summary
Attendance today,Attendance today
Attribute to,Attribute to
Auction,Auction
Audit Trail,Audit Trail
Audit trail,Audit trail
Audited At,Audited At
Authentication required.,Authentication required.
Authority,Authority
Auto-filled {count} remaining item lines from Proforma Invoice {ref},Auto-filled {count} remaining item lines from Proforma Invoice {ref}
avail,avail
AVAILABLE,AVAILABLE
Available,Available
available,available
Available to Apply,Available to Apply
average across tenders that have pricing,average across tenders that have pricing
Average wait,Average wait
average wait past the tenant's threshold,average wait past the tenant's threshold
Average wait · SLA,Average wait · SLA
Avg margin,Avg margin
Avg orders / customer,Avg orders / customer
Avg time to first order,Avg time to first order
Awaiting delivery,Awaiting delivery
Awaiting level {0},Awaiting level {0}
Awaiting my approval,Awaiting my approval
Awaiting release by manager,Awaiting release by manager
Awaiting Result,Awaiting Result
awaiting result,awaiting result
Award winner,Award winner
B/L number,B/L number
B/L type,B/L type
Back,Back
Back to all tenders,Back to all tenders
Backspace,Backspace
Back to list,Back to list
Back to PI selection,Back to PI selection
Back to summary,Back to summary
Back up now,Back up now
Back up with files,Back up with files
Backdated postings are frozen before {0}.,Backdated postings are frozen before {0}.
Backup & DR,Backup & DR
Backup created.,Backup created.
Backup file not found: {0},Backup file not found: {0}
Backup set,Backup set
Badge,Badge
Badge Timeline,Badge Timeline
Badge UID is required.,Badge UID is required.
Bal,Bal
Balance,Balance
Balance (Account Currency),Balance (Account Currency)
Balance Due,Balance Due
Balance Due Amount,Balance Due Amount
Balanced,Balanced
"Balances, advances and payments appear here.","Balances, advances and payments appear here."
"Balances, salaries, advances and payments appear here.","Balances, salaries, advances and payments appear here."
Bank,Bank
Bank / transfer,Bank / transfer
Bank account,Bank account
Bank Account '{0}' not found.,Bank Account '{0}' not found.
Bank account does not belong to company '{0}'.,Bank account does not belong to company '{0}'.
Bank account has no linked GL account.,Bank account has no linked GL account.
Bank Agreed,Bank Agreed
Bank Agreed + Cash Agreed must equal Agreed Total.,Bank Agreed + Cash Agreed must equal Agreed Total.
Bank amount,Bank amount
Bank and cash amounts are not equal — recorded as entered.,Bank and cash amounts are not equal — recorded as entered.
Bank due,Bank due
Bank paid,Bank paid
Bank Payment,Bank Payment
Bank payment,Bank payment
Bank transaction is required.,Bank transaction is required.
Bank transaction not found.,Bank transaction not found.
Bank/cash account is required.,Bank/cash account is required.
Bar is relative to the busiest queue,Bar is relative to the busiest queue
bar: share of lots that satisfy the {min}-quote rule,bar: share of lots that satisfy the {min}-quote rule
Base,Base
Base currency,Base currency
Base equivalent,Base equivalent
Base salary,Base salary
Base salary (UZS),Base salary (UZS)
Base salary = 0,Base salary = 0
Base total,Base total
Basic rate,Basic rate
Batch,Batch
Batch / lot,Batch / lot
Batch Expiry,Batch Expiry
Batch expiry,Batch expiry
Batch manufacture date,Batch manufacture date
Batch number is required.,Batch number is required.
Batch tracking is not enabled.,Batch tracking is not enabled.
Batches expiring within {0} days are flagged. Value at item valuation rate.,Batches expiring within {0} days are flagged. Value at item valuation rate.
Before → Requested,Before → Requested
below policy,below policy
Berry,Berry
Bid deadline,Bid deadline
bid deadline within 48 hours or already passed,bid deadline within 48 hours or already passed
Bid package ready,Bid package ready
Bid Preparation,Bid Preparation
Bid price (Договор),Bid price (Договор)
"Bid price (Договор, VAT incl.)","Bid price (Договор, VAT incl.)"
Bid Pricing,Bid Pricing
Bid pricing,Bid pricing
Bid pricing saved.,Bid pricing saved.
Bid rate,Bid rate
Bid submitted,Bid submitted
Bid Value,Bid Value
Bid · delivery · due,Bid · delivery · due
Bidding,Bidding
Bill,Bill
Bill #,Bill #
Bill / invoice number printed on supplier document,Bill / invoice number printed on supplier document
Bill Date,Bill Date
Bill date,Bill date
Bill No.,Bill No.
Bill number or supplier…,Bill number or supplier…
Bill or supplier… ⌘K,Bill or supplier… ⌘K
Bill {0},Bill {0}
Billed,Billed
Billed amt,Billed amt
Billed goods,Billed goods
Billing,Billing
Bills,Bills
Bills you can attach,Bills you can attach
Bimonthly,Bimonthly
BL Type,BL Type
blocker(s),blocker(s)
Board,Board
BOM,BOM
BOM cancelled successfully.,BOM cancelled successfully.
BOM materials,BOM materials
BOM plan,BOM plan
BOM submitted successfully.,BOM submitted successfully.
BOMs,BOMs
Bonus,Bonus
Book cross-border land freight for a commercial invoice or container.,Book cross-border land freight for a commercial invoice or container.
Book rate,Book rate
BOOKED,BOOKED
Booked,Booked
"Booked value from Sales Orders, with amounts still to deliver and to bill.","Booked value from Sales Orders, with amounts still to deliver and to bill."
Booking,Booking
Booking created.,Booking created.
Booking Date,Booking Date
Booking date,Booking date
Booking Reference,Booking Reference
Booking reference,Booking reference
Booking saved.,Booking saved.
"Booking, transporter or vehicle… ⌘K","Booking, transporter or vehicle… ⌘K"
Books Dr Salary Expense / Cr Salary Payable as a draft — submit it from the ledger to post.,Books Dr Salary Expense / Cr Salary Payable as a draft — submit it from the ledger to post.
Books each locked employee's net as a payable (Dr salary expense / Cr salary payable). Idempotent — runs once per period.,Books each locked employee's net as a payable (Dr salary expense / Cr salary payable). Idempotent — runs once per period.
Books locked nets to salary payable.,Books locked nets to salary payable.
Border Crossed,Border Crossed
Border Crossing,Border Crossing
Border crossing,Border crossing
Border Crossing Date,Border Crossing Date
Bottleneck,Bottleneck
Bottleneck: {step},Bottleneck: {step}
Box (kg),Box (kg)
Box Kg,Box Kg
Box kg,Box kg
Box Qty,Box Qty
Box Weight,Box Weight
Box weight (kg),Box weight (kg)
Boxes,Boxes
boxes,boxes
Boxes / kg,Boxes / kg
boxes differ,boxes differ
Boxes per container,Boxes per container
Boxes still due under the agreements,Boxes still due under the agreements
Boxes × box weight ≠ quantity,Boxes × box weight ≠ quantity
Branch,Branch
Brand,Brand
Break minutes,Break minutes
Broker,Broker
BRV Multiplier,BRV Multiplier
BRV used,BRV used
BRV Used (UZS),BRV Used (UZS)
BRV Value (UZS),BRV Value (UZS)
Budget,Budget
"Budget name, fiscal year…","Budget name, fiscal year…"
Budget vs Actual,Budget vs Actual
Budgets,Budgets
Business name,Business name
Business name is required.,Business name is required.
Buy,Buy
Buy markup,Buy markup
Buy X get Y,Buy X get Y
Buyer,Buyer
Buyer / Customer,Buyer / Customer
Buyer / Organization,Buyer / Organization
Buyer TIN,Buyer TIN
Buying price list,Buying price list
bx,bx
By,By
By carriers,By carriers
By item,By item
By order,By order
By quantity,By quantity
By region,By region
By rep,By rep
By supplier,By supplier
By value,By value
by weight,by weight
By weight,By weight
C,C
Calendar,Calendar
Campaign,Campaign
Campaign Name,Campaign Name
Campaign ROI,Campaign ROI
Can contain subcategories,Can contain subcategories
Cancel,Cancel
"Cancel all open (submitted, non-delivered) Stock Reservation Entries for this company. Reserved stock will be returned to available quantity.","Cancel all open (submitted, non-delivered) Stock Reservation Entries for this company. Reserved stock will be returned to available quantity."
Cancel ALL open stock reservations for {0}? Reserved stock will be released.,Cancel ALL open stock reservations for {0}? Reserved stock will be released.
Cancel and re-book,Cancel and re-book
Cancel bill {name}? This is reversible only by amendment.,Cancel bill {name}? This is reversible only by amendment.
Cancel BOM?,Cancel BOM?
Cancel booking,Cancel booking
Cancel Document,Cancel Document
Cancel document?,Cancel document?
Cancel Entry,Cancel Entry
Cancel entry,Cancel entry
Cancel Expense Entry,Cancel Expense Entry
Cancel failed.,Cancel failed.
Cancel invoice {name}? This is reversible only by amendment.,Cancel invoice {name}? This is reversible only by amendment.
Cancel journal entry?,Cancel journal entry?
Cancel or delete Sales Invoice {0} before cancelling this Sales Order.,Cancel or delete Sales Invoice {0} before cancelling this Sales Order.
Cancel payment,Cancel payment
Cancel Purchase Receipt,Cancel Purchase Receipt
Cancel purchase receipt {0}?,Cancel purchase receipt {0}?
Cancel quotation {name}?,Cancel quotation {name}?
Cancel Request,Cancel Request
Cancel reservations?,Cancel reservations?
Cancel sales order {name}? Stock reservations will be released.,Cancel sales order {name}? Stock reservations will be released.
Cancel stock entry?,Cancel stock entry?
Cancel the linked Purchase Receipt {0} before cancelling this Truck Receipt.,Cancel the linked Purchase Receipt {0} before cancelling this Truck Receipt.
Cancel this entry?,Cancel this entry?
Cancel this submitted BOM?,Cancel this submitted BOM?
Cancel this transfer?,Cancel this transfer?
Cancel Transfer,Cancel Transfer
Cancel {invoice} ({old}) and re-book at {new}.,Cancel {invoice} ({old}) and re-book at {new}.
Cancel {name}? This will reverse the stock movements.,Cancel {name}? This will reverse the stock movements.
Cancelled,Cancelled
Cancelled entries cannot be submitted; amend instead.,Cancelled entries cannot be submitted; amend instead.
Cannot change Commercial Invoice status from {0} to {1}.,Cannot change Commercial Invoice status from {0} to {1}.
Cannot change {0} status from {1} to {2}.,Cannot change {0} status from {1} to {2}.
Cannot check out before checking in.,Cannot check out before checking in.
Cannot create a return against a return document.,Cannot create a return against a return document.
Cannot create invoice: no warehouse set for stock item(s) {0}.,Cannot create invoice: no warehouse set for stock item(s) {0}.
Cannot delete stage '{0}' — {1} Sales Order(s) are still in it. ,Cannot delete stage '{0}' — {1} Sales Order(s) are still in it. 
Cannot delete {0}: it has {1} subcategories.,Cannot delete {0}: it has {1} subcategories.
Cannot delete {0}: {1} items still use it.,Cannot delete {0}: {1} items still use it.
Cannot delete: {0} deal(s) are still in this status.,Cannot delete: {0} deal(s) are still in this status.
Cannot detach quotation '{0}': it is part of an approved sourcing decision for this tender.,Cannot detach quotation '{0}': it is part of an approved sourcing decision for this tender.
Cannot lock period — resolve the following blockers first: {0},Cannot lock period — resolve the following blockers first: {0}
Cannot move a PI group to another company.,Cannot move a PI group to another company.
Cannot move a proforma to another company.,Cannot move a proforma to another company.
Cannot post UZS 1:1 into non-base currency account {0}. ,Cannot post UZS 1:1 into non-base currency account {0}. 
Cannot set vendor restriction to {0}: PI(s) {1} in this group belong to a different supplier. Unlink them first.,Cannot set vendor restriction to {0}: PI(s) {1} in this group belong to a different supplier. Unlink them first.
Cannot show PI advances,Cannot show PI advances
Cannot start a payment for a zero total.,Cannot start a payment for a zero total.
Cannot verify all container packing lists because the scope changed or permissions are incomplete. Please try again.,Cannot verify all container packing lists because the scope changed or permissions are incomplete. Please try again.
Capability grid,Capability grid
Capitalize,Capitalize
Captured At,Captured At
Car / Item,Car / Item
Car item is required.,Car item is required.
Card not recognized,Card not recognized
Cargo,Cargo
Cargo Insurance,Cargo Insurance
Carrier,Carrier
Carrier & Driver,Carrier & Driver
Carrier / carrier invoice,Carrier / carrier invoice
carriers,carriers
Cases / Week,Cases / Week
Cash,Cash
Cash + bank paid does not match the GL total,Cash + bank paid does not match the GL total
Cash / bank account,Cash / bank account
Cash Agreed,Cash Agreed
Cash amount,Cash amount
Cash difference,Cash difference
Cash Difference,Cash Difference
Cash due,Cash due
Cash flow,Cash flow
Cash on hand,Cash on hand
Cash paid,Cash paid
Cash Payment,Cash Payment
Cash payment,Cash payment
Cash portion,Cash portion
Cash Safe Amount,Cash Safe Amount
"Cash, Bank, …","Cash, Bank, …"
Cash-in account,Cash-in account
Cash/bank account,Cash/bank account
Cashier,Cashier
Cashier created.,Cashier created.
Cashier deleted.,Cashier deleted.
Cashier disabled.,Cashier disabled.
Cashier enabled.,Cashier enabled.
Cashier Lock,Cashier Lock
Cashier updated.,Cashier updated.
Cashiers,Cashiers
Categories,Categories
Categories group your items the way QuickBooks categories do.,Categories group your items the way QuickBooks categories do.
Category,Category
Category created.,Category created.
Category deleted.,Category deleted.
Category is required.,Category is required.
Category Name,Category Name
Category name,Category name
Category name is required.,Category name is required.
Category or parent,Category or parent
Category or supplier,Category or supplier
Category updated.,Category updated.
CBU rate: {rate} ({date}),CBU rate: {rate} ({date})
CBU rates are already up to date.,CBU rates are already up to date.
CBU rates updated: {rates},CBU rates updated: {rates}
CBU.uz exchange rates (last 30 days),CBU.uz exchange rates (last 30 days)
CBU:,CBU:
Certificate,Certificate
Certificate approved.,Certificate approved.
Certificate number,Certificate number
Certificate of Origin,Certificate of Origin
Certificate rejected.,Certificate rejected.
Certificate required,Certificate required
"Certificate, CI or authority… ⌘K","Certificate, CI or authority… ⌘K"
Certificates appear here as they are registered against imports.,Certificates appear here as they are registered against imports.
Certification,Certification
Change,Change
Change status,Change status
Changed,Changed
Channel,Channel
Charge via {provider},Charge via {provider}
Charges,Charges
Chart of Accounts,Chart of Accounts
Cheapest,Cheapest
Cheapest (landed),Cheapest (landed)
Cheapest Delivered,Cheapest Delivered
check,check
check lines,check lines
Checked in,Checked in
Checking availability…,Checking availability…
Checking readiness…,Checking readiness…
Checking shipments…,Checking shipments…
checking stock…,checking stock…
checking…,checking…
Checkout failed.,Checkout failed.
Chegirma,Chegirma
Cheque,Cheque
Cheque / transfer ref,Cheque / transfer ref
cheque / txn id,cheque / txn id
Cheque no.,Cheque no.
child lots under tenders,child lots under tenders
Children,Children
Chocolate,Chocolate
Choose a cash/bank account.,Choose a cash/bank account.
Choose a statement file first.,Choose a statement file first.
Choose an employee.,Choose an employee.
Choose another period or start a tender intake to see lifecycle and execution work here.,Choose another period or start a tender intake to see lifecycle and execution work here.
Choose the retail shop warehouse before selling.,Choose the retail shop warehouse before selling.
CI,CI
CI Allocation,CI Allocation
CI Amount,CI Amount
CI Created,CI Created
CI Date,CI Date
CI kg,CI kg
CI line total {0} does not match agreed_total {1}; resolve before invoicing.,CI line total {0} does not match agreed_total {1}; resolve before invoicing.
CI No,CI No
CI number,CI number
CI Number,CI Number
CI number or supplier… ⌘K,CI number or supplier… ⌘K
CI Outstanding,CI Outstanding
CI Reservation,CI Reservation
CI № / vendor,CI № / vendor
"CI, transporter, container or vehicle… ⌘K","CI, transporter, container or vehicle… ⌘K"
"CI, transporter, truck/container, freight cost and cash/bank payments","CI, transporter, truck/container, freight cost and cash/bank payments"
CIs,CIs
City,City
Claim,Claim
Claim amount must be greater than zero.,Claim amount must be greater than zero.
Claim is already settled by {0}.,Claim is already settled by {0}.
Claim is already {0} and cannot be re-reviewed.,Claim is already {0} and cannot be re-reviewed.
Claim name is required.,Claim name is required.
Claim No.,Claim No.
Claim required,Claim required
Claim {0} not found.,Claim {0} not found.
Claims,Claims
Class,Class
Classic,Classic
Clear,Clear
Clear all,Clear all
Clear filter,Clear filter
Clear filters,Clear filters
Clear filters or select another dashboard period.,Clear filters or select another dashboard period.
Clear lot filter,Clear lot filter
Clear open reservations,Clear open reservations
Clear search,Clear search
Cleared,Cleared
Cleared Date,Cleared Date
Cleared date,Cleared date
Cleared {0} of {1},Cleared {0} of {1}
Click a line to see suggested matches.,Click a line to see suggested matches.
Click a status to open exactly those records.,Click a status to open exactly those records.
Click an installment chip to view the contract.,Click an installment chip to view the contract.
Click New Revaluation to preview unrealised FX deltas and post an Exchange Rate Revaluation.,Click New Revaluation to preview unrealised FX deltas and post an Exchange Rate Revaluation.
Click to Activate Scanner,Click to Activate Scanner
Clock drift tolerance (min),Clock drift tolerance (min)
Close,Close
Close & release,Close & release
Close & release reserved stock,Close & release reserved stock
Close panel,Close panel
Close Sales Order,Close Sales Order
Close this Work Order? This finalizes it.,Close this Work Order? This finalizes it.
Close Visit,Close Visit
Close visit,Close visit
Close Work Order,Close Work Order
Closing,Closing
Closing Balance,Closing Balance
Closing balance,Closing balance
Closing in,Closing in
Closure,Closure
CMR / Waybill,CMR / Waybill
CN Return,CN Return
Cnt / truck,Cnt / truck
Code,Code
Code does not match expected format,Code does not match expected format
Code is required,Code is required
"Code, name or vendor","Code, name or vendor"
COGS,COGS
Cohort sales,Cohort sales
Cold chain,Cold chain
Collapse,Collapse
Collapse all,Collapse all
Collapse all groups,Collapse all groups
Collapse Tender navigation,Collapse Tender navigation
Collect,Collect
Collect payment,Collect payment
Collecting quotations,Collecting quotations
Collection allocation data is corrupt; cancel manually.,Collection allocation data is corrupt; cancel manually.
Collection progress,Collection progress
Color,Color
Column name,Column name
Columns are stages; drag a card to move it,Columns are stages; drag a card to move it
Comment,Comment
Comments,Comments
Commerce,Commerce
Commerce & imports,Commerce & imports
Commercial Invoice,Commercial Invoice
Commercial invoice,Commercial invoice
Commercial Invoice belongs to a different company.,Commercial Invoice belongs to a different company.
Commercial invoice created.,Commercial invoice created.
Commercial invoice is unavailable. Reload and try again.,Commercial invoice is unavailable. Reload and try again.
Commercial invoice line,Commercial invoice line
Commercial invoice saved.,Commercial invoice saved.
Commercial Invoice Total,Commercial Invoice Total
Commercial invoice {name} deleted.,Commercial invoice {name} deleted.
Commercial Invoices,Commercial Invoices
Commercial Invoices — Fulfillment Summary,Commercial Invoices — Fulfillment Summary
Commission,Commission
Commission %,Commission %
Commission fee,Commission fee
Commission income account,Commission income account
Commission kept,Commission kept
Commission mode,Commission mode
Companies,Companies
Company,Company
company currency,company currency
Company default,Company default
Company email,Company email
Company is required for an enabled Payroll Component Map.,Company is required for an enabled Payroll Component Map.
Company is required.,Company is required.
company is required.,company is required.
Compare proformas,Compare proformas
Compare selected,Compare selected
Compare supplier quotations,Compare supplier quotations
Comparing…,Comparing…
Compensation,Compensation
Compensation details are hidden — payroll access required.,Compensation details are hidden — payroll access required.
Compensation policy,Compensation policy
Complete,Complete
complete,complete
Complete every container packing list before port-transfer readiness.,Complete every container packing list before port-transfer readiness.
Complete GRN,Complete GRN
COMPLETED,COMPLETED
Completed,Completed
completed,completed
Completed (paid),Completed (paid)
Completed visit,Completed visit
Completion,Completion
Completion date,Completion date
Completion rate,Completion rate
Compliance,Compliance
Compliant,Compliant
Component,Component
Component map {0} not found.,Component map {0} not found.
Component mapping is incomplete. The following quantities have no salary ,Component mapping is incomplete. The following quantities have no salary 
Components,Components
Compute,Compute
Compute the fee to see the BRV breakdown.,Compute the fee to see the BRV breakdown.
computed,computed
Computed from attendance summaries using the payroll formula. Read-only preview — not the official salary run.,Computed from attendance summaries using the payroll formula. Read-only preview — not the official salary run.
Computed from the items grid.,Computed from the items grid.
Computed Pay,Computed Pay
Conditions,Conditions
Configure Google Drive below first.,Configure Google Drive below first.
Confirm,Confirm
Confirm (submit) the import order before recording an advance.,Confirm (submit) the import order before recording an advance.
Confirm (submit) this import order? It can no longer be edited here afterwards.,Confirm (submit) this import order? It can no longer be edited here afterwards.
Confirm finish,Confirm finish
Confirm import order,Confirm import order
Confirm restore test,Confirm restore test
Confirm Submit,Confirm Submit
Confirm waiver,Confirm waiver
Confirmed,Confirmed
CONFIRMED,CONFIRMED
Conflict,Conflict
Conflicts,Conflicts
Connector,Connector
Consolidated View,Consolidated View
Construction,Construction
Consumed,Consumed
Consumed materials,Consumed materials
Could not discard the draft.,Could not discard the draft.
cont.,cont.
Contact,Contact
Contacted,Contacted
Container,Container
Container / Truck #,Container / Truck #
Container cost ledger,Container cost ledger
Container Cost Line,Container Cost Line
Container created and linked.,Container created and linked.
Container created.,Container created.
Container linked.,Container linked.
Container Number,Container Number
Container number,Container number
Container or CI number… ⌘K,Container or CI number… ⌘K
Container packing lists must be complete and reconciled before the first Truck Receipt can be submitted.,Container packing lists must be complete and reconciled before the first Truck Receipt can be submitted.
Container saved.,Container saved.
Container Size,Container Size
Container Type,Container Type
Container unlinked.,Container unlinked.
Containers,Containers
Containers advanced.,Containers advanced.
Containers could not be advanced.,Containers could not be advanced.
Containers do not match the invoice voyage status.,Containers do not match the invoice voyage status.
Containers in transit,Containers in transit
Contents,Contents
Contract,Contract
contract,contract
Contract & execution,Contract & execution
Contract (SO opened),Contract (SO opened)
Contract board,Contract board
Contract detail,Contract detail
Contract line,Contract line
Contract total,Contract total
Contract value,Contract value
Contract Value,Contract Value
contracted,contracted
Contracts,Contracts
Contracts for this shipment,Contracts for this shipment
Control Tower,Control Tower
conversion,conversion
Conversion funnel,Conversion funnel
Conversion funnel — last {days} days,Conversion funnel — last {days} days
Conversion funnel — old vs new,Conversion funnel — old vs new
Conversion rate for USD to UZS cannot be less than 1000 (got {0}).,Conversion rate for USD to UZS cannot be less than 1000 (got {0}).
Conversion rate {0} is outside the allowed CBU tolerance band (+/-20%) for {1} to {2}. ,Conversion rate {0} is outside the allowed CBU tolerance band (+/-20%) for {1} to {2}. 
Convert to customer,Convert to customer
Convert to Invoice,Convert to Invoice
Convert to Purchase Invoice,Convert to Purchase Invoice
Cooler,Cooler
Copy failed.,Copy failed.
Copy message,Copy message
Copy reminder,Copy reminder
Correction approved.,Correction approved.
Correction locked,Correction locked
Correction rejected.,Correction rejected.
Correction request name is required.,Correction request name is required.
correction_date is required.,correction_date is required.
correction_type is required.,correction_type is required.
Corrections,Corrections
Corrections to approve,Corrections to approve
Corridor,Corridor
Corridor / Memo,Corridor / Memo
Cost,Cost
Cost / kg,Cost / kg
Cost Centre,Cost Centre
Cost centre,Cost centre
Cost Component,Cost Component
Cost component,Cost component
Cost figures are hidden — ask an imports manager or accountant for landed-cost visibility.,Cost figures are hidden — ask an imports manager or accountant for landed-cost visibility.
Cost ledger,Cost ledger
Cost Lines,Cost Lines
Cost lines,Cost lines
Cost must be positive.,Cost must be positive.
Cost total,Cost total
